id,trial,repeats,target_coq_file,project,steps,success,outcome,outcome_detail,post_copy_make_ok,theorem_baseline_ok,theorem_modified,post_make_note,elapsed_seconds,agent_run_seconds,agent_run_time_no_pre_process,tokens_prompt,tokens_prompt_cache_hit,tokens_prompt_cache_miss,tokens_completion,tokens_total
8941,8,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,74,71,68,31633,29696,1937,2532,34165
8941,9,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,167,163,159,167672,161920,5752,10390,178062
8941,10,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,54,51,47,25612,23040,2572,1348,26960
8966,1,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,74,53,45,15481,14720,761,1704,17185
8966,2,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,79,58,49,20686,19712,974,1904,22590
8966,3,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,75,54,46,18790,18048,742,1427,20217
8966,4,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,79,57,48,18874,18048,826,1455,20329
8966,5,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,82,60,51,20328,19456,872,1628,21956
8966,6,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,79,58,50,16584,15872,712,1961,18545
8966,7,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,77,55,47,17426,16384,1042,1948,19374
8966,8,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,76,53,44,17934,17024,910,1005,18939
8966,9,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,90,65,55,19470,18560,910,1500,20970
8966,10,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,87,62,53,19061,18304,757,1437,20498
9120,1,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,210,203,198,502053,486656,15397,13260,515313
9120,2,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,191,183,178,248076,238208,9868,13022,261098
9120,3,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,155,147,142,406102,391680,14422,8931,415033
9120,4,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,143,133,127,156210,144256,11954,8653,164863
9120,5,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,278,270,265,1037002,1018240,18762,17734,1054736
9120,6,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,297,288,283,977573,958976,18597,20971,998544
9120,7,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,201,193,189,331456,317824,13632,14094,345550
9120,8,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,114,106,101,181441,172416,9025,6092,187533
9120,9,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,156,148,143,190598,184576,6022,10523,201121
9120,10,10,flocq/Core/Generic_fmt.v,compcert,11,1,success,,1,1,0,,170,161,156,194828,184832,9996,12747,207575
9353,1,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,283,196,171,212256,199808,12448,11494,223750
9353,2,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,271,187,163,245072,236544,8528,9587,254659
9353,3,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,273,169,143,206452,199808,6644,9820,216272
9353,4,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,329,235,206,326663,315136,11527,10770,337433
9353,5,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,230,142,119,143309,137344,5965,6838,150147
9353,6,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,223,138,113,192434,183040,9394,7299,199733
9353,7,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,220,132,104,137520,132352,5168,6571,144091
9353,8,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,246,152,125,152625,146944,5681,7047,159672
9353,9,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,318,203,176,240481,227584,12897,9942,250423
9353,10,10,cfrontend/SimplExprspec.v,compcert,5,1,success,,1,1,0,,319,223,194,260585,245632,14953,14458,275043
9387,1,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,92,59,49,28659,25216,3443,1482,30141
9387,2,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,107,75,65,39519,34304,5215,2701,42220
9387,3,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,102,68,58,24377,22528,1849,2343,26720
9387,4,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,98,67,57,47982,44160,3822,2414,50396
9387,5,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,112,81,70,55751,52608,3143,2236,57987
9387,6,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,111,76,63,48361,42880,5481,2068,50429
9387,7,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,155,118,108,171518,157184,14334,7187,178705
9387,8,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,96,63,51,34363,30336,4027,1355,35718
9387,9,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,112,78,67,65342,60672,4670,2453,67795
9387,10,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,106,71,61,74488,69120,5368,2181,76669
9923,1,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,281,272,266,535401,524544,10857,23175,558576
9923,2,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,217,207,200,490573,478080,12493,16964,507537
9923,3,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,353,345,340,991329,967552,23777,30627,1021956
9923,4,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,431,423,417,1302413,1285760,16653,33670,1336083
9923,5,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,292,284,279,755988,741632,14356,25347,781335
9923,6,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,459,450,443,1695701,1672960,22741,33783,1729484
9923,7,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,278,268,262,517264,505984,11280,21009,538273
9923,8,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,351,341,336,909491,893184,16307,27755,937246
9923,9,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,416,407,401,1345746,1328000,17746,32854,1378600
9923,10,10,flocq/Core/Generic_fmt.v,compcert,20,1,success,,1,1,0,,304,295,290,983500,967296,16204,22946,1006446
10115,1,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,226,94,69,67536,62464,5072,2931,70467
10115,2,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,204,87,61,51305,45952,5353,2603,53908
10115,3,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,210,88,64,74210,67200,7010,2483,76693
10115,4,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,196,86,64,66337,59776,6561,3099,69436
10115,5,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,191,83,60,60002,54144,5858,2571,62573
10115,6,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,195,85,62,44142,40192,3950,3118,47260
10115,7,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,213,90,65,70552,62720,7832,3081,73633
10115,8,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,250,105,77,65227,60288,4939,2903,68130
10115,9,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,224,98,74,48623,44160,4463,3616,52239
10115,10,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,218,87,64,53753,48896,4857,2936,56689
10252,1,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1830,1802,1793,19413190,19322752,90438,129636,19542826
10252,2,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1834,1802,1793,16612873,16536960,75913,153401,16766274
10252,3,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1830,1802,1793,11353916,11285888,68028,147558,11501474
10252,4,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1832,1802,1792,12101186,12011008,90178,164482,12265668
10252,5,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1827,1802,1793,23045997,22962304,83693,116629,23162626
10252,6,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1830,1802,1794,18150871,18068096,82775,159046,18309917
10252,7,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1834,1802,1793,18691852,18626048,65804,133423,18825275
10252,8,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1826,1801,1793,22890732,22817280,73452,118252,23008984
10252,9,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1826,1802,1794,21939131,21862784,76347,125043,22064174
10252,10,10,theories/cfcolor.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1827,1802,1794,22127002,22017792,109210,148127,22275129
10283,1,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,129,115,110,255290,241280,14010,4266,259556
10283,2,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,138,126,121,202914,192256,10658,6083,208997
10283,3,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,121,111,107,295623,281216,14407,4879,300502
10283,4,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,129,118,113,210384,196736,13648,6278,216662
10283,5,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,128,116,111,256269,244480,11789,6217,262486
10283,6,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,106,95,90,134934,126592,8342,4383,139317
10283,7,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,130,117,112,265382,251136,14246,5740,271122
10283,8,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,102,89,84,123285,117504,5781,3584,126869
10283,9,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,137,124,119,225563,214144,11419,5010,230573
10283,10,10,theories/geometry.v,fourcolor,0,1,success,,1,1,0,,110,93,87,101784,93696,8088,3478,105262
10337,1,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,406,272,246,714363,696192,18171,17942,732305
10337,2,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,272,145,118,193304,187264,6040,8961,202265
10337,3,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,342,201,173,276738,266112,10626,11113,287851
10337,4,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,395,243,214,469389,450048,19341,14408,483797
10337,5,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,570,431,403,1286452,1266688,19764,36594,1323046
10337,6,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,386,235,207,413111,398336,14775,16308,429419
10337,7,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,380,238,209,511692,496256,15436,14913,526605
10337,8,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,380,255,229,548791,532992,15799,17249,566040
10337,9,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,281,152,123,223638,210560,13078,7507,231145
10337,10,10,backend/Allocproof.v,compcert,6,1,success,,1,1,0,,312,175,144,229914,219520,10394,10474,240388
10362,1,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,347,339,334,1258655,1236096,22559,24540,1283195
10362,2,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,686,674,668,4176802,4141184,35618,46381,4223183
10362,3,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,215,207,202,604947,588672,16275,16489,621436
10362,4,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,186,177,172,515063,500352,14711,11287,526350
10362,5,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,276,268,262,967003,944384,22619,18286,985289
10362,6,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,216,207,201,637273,618112,19161,15041,652314
10362,7,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,163,154,149,424185,404992,19193,10331,434516
10362,8,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,267,259,255,1191441,1168768,22673,19263,1210704
10362,9,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,195,187,182,348557,337024,11533,12273,360830
10362,10,10,theories/Pmults.v,buchberger,10,1,success,,1,1,0,,206,198,194,638507,620928,17579,11759,650266
